ID_SETA	Mes_1	SETA_dist	ID_Alimentador	FC	Valor_Inst	Pmax	D_Instantanea	D.Int_PU	D.Int_Ajustada_1	FP
1289	25511.289999999997	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	48.71653709295052	28.352610925967685	0.01634273043210576	33.324134769498215	0.930
2923	8819.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	14.161549627178758	10.230219900205768	0.007836413991557755	12.588885620877871	0.877
2958	4596.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	7.380256501475628	5.331453754546514	0.004083927736160498	6.560666551032394	0.877
2981	382.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	0.7294698609716365	0.4245452650069697	0.00024471216567505604	0.49898768278469324	0.930
67	4144.34	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	7.914060533034534	4.605916030311479	0.0026548963787794816	5.413546108041666	0.930
5	10665.64	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	20.367180439721267	11.85352607400245	0.006832491787200274	13.931997353444334	0.930
2991	605.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	1.1553122143660735	0.6723818987675829	0.0003875676969460966	0.7902815394888466	0.930
2933	75651.0	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	135.26503934002412	83.4716960152537	0.04217733437406924	88.09326766705597	0.889
66	72808.0	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	130.18171583017377	80.33479059732973	0.040592290400751255	84.78268142262509	0.889
45	6825.0	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	12.203194848655862	7.530559084534328	0.003805109081215351	7.94750303138963	0.889
43	6971.0	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	12.46424487765275	7.691652363119239	0.003886507751670654	8.117515550449394	0.889
3005	205.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	0.3291889866846179	0.23780418182811908	0.0001821595269610318	0.29263199368181914	0.877
278	9590.1	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	15.399781957093435	11.124711629999243	0.008521600387848736	13.68961015906348	0.877
3003	3359.8199999999997	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	6.0074048522213825	3.707153556542143	0.0018731841162269538	3.9124072725162646	0.889
20	24510.5	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	43.82511462827539	27.04436167640713	0.013665219946539029	28.541724989139276	0.889
2953	324.0	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	0.5793165027054211	0.35749467302404725	0.00018063814539395954	0.37728805599563964	0.889
25	2954.0	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	5.281793052443871	3.2593804447933197	0.0016469292638696187	3.4398423376886402	0.889
72	51035.0	URBANO	334	0.7253248844625255	0.5336949514260944	97.72440731434276	52.15502281477202	0	52.15502281477202	0.871
71	80800.0	URBANO	334	0.7253248844625255	0.5336949514260944	154.71993947288908	82.5732505816318	0	82.5732505816318	0.871
2897	251.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	0.4793113484394784	0.27895513486060053	0.00016079254865036406	0.32786887010198434	0.930
3004	9117.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	17.409886708058664	10.132406233163726	0.005840420980260435	11.909085612429447	0.930
645	40740.4	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	77.79815163332162	45.27786365049725	0.026098616530021084	53.21716699403539	0.930
3021	30641.0	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	54.7865338252988	33.80862430904269	0.01708312781795159	35.6805040856864	0.889
207	64387.0	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	115.12485080152454	71.04323923456583	0.03589737119592862	74.97668537466434	0.889
209	71397.0	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	127.65882822116961	78.77792336388241	0.03980562242806336	83.13961522815025	0.889
236	44444.49	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	71.36895915519332	51.5565150303318	0.03949262085085028	63.44331569205694	0.877
2666	46701.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	74.99246276662605	54.174112661243846	0.04149771740783973	66.66442310699821	0.877
439	4906.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	7.878054481340173	5.691060078286596	0.004359388484247912	7.003183224404901	0.877
2931	10565.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	16.965276313770673	12.255615517141845	0.009387880011430736	15.081253723163021	0.877
1592	595.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	1.1362161447071302	0.6612681483747304	0.000381161619310624	0.7772190347039071	0.930
2478	25494.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	48.68351998851021	28.333395251538448	0.01633165432387403	33.301549698725054	0.930
37	2508.5	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	4.485232861223917	2.7678252693852547	0.0013985518139529244	2.921071260694636	0.889
